SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
9,12,23,23,23,23,30,32,32,32,32	3,4,6,6,6,6,6,6,6,6,6	4,6,11,11,12,12,12,12,12,12,12	0.028414390981197357,0.06083216145634651,0.010716946795582771,0.010081459768116474,0.010083138011395931,0.01548808440566063,0.015718726441264153,0.011640905402600765,0.0038604745641350746,0.007013507187366486,0.007482197135686874	106.10470581054688,99.63888549804688,84.62799072265625,84.62799072265625,84.62799072265625,84.62799072265625,80.70757293701172,79.58332061767578,79.01329040527344,79.09149169921875,79.09149169921875	9216.json
16,3	4,1	4,0	0.4124780297279358,0.7716686129570007	94.14242553710938,131.28770446777344	8356.json
4,5,6,6	2,2,2,2	2,2,2,2	0.810343861579895,0.7836225628852844,0.7638635635375977,0.8629369139671326	124.45625305175781,120.6200180053711,116.9500732421875,117.77888488769531	4547.json
3	1	0	0.11972816288471222	131.9385528564453	3765.json
3	1	0	0.4969328045845032	132.25152587890625	3731.json
19,19,23,22	4,4,5,5	6,7,10,10	0.12143272161483765,0.09396546334028244,0.027507783845067024,0.03037390671670437	88.91075134277344,88.74537658691406,84.18443298339844,85.46498107910156	3004.json
12,4,3,3	3,1,1,1	4,0,0,0	0.39242368936538696,0.47892194986343384,0.18285590410232544,0.14392155408859253	98.87413024902344,122.12659454345703,129.0215301513672,129.57785034179688	7234.json
7,7,4	2,2,2	2,2,2	0.9297940135002136,0.9216139316558838,0.8508415222167969	112.46349334716797,112.46349334716797,122.14173889160156	5848.json
3,3	1,1	0,0	0.8690296411514282,0.8597527742385864	132.9956512451172,133.59722900390625	887.json
3,4,3	1,1,1	0,0,0	0.650945246219635,0.7307064533233643,0.73605877161026	131.28770446777344,126.62725830078125,130.99049377441406	4494.json
40,29,29	8,5,5	12,4,4	0.0016180995153263211,0.012580645270645618,0.004311378579586744	71.68757629394531,80.15697479248047,80.15697479248047	3308.json
6,6,6,6	2,2,2,2	4,4,5,4	0.07747387140989304,0.06971067190170288,0.06499610096216202,0.057394932955503464	115.96150970458984,115.96150970458984,115.40231323242188,115.79641723632812	3780.json
