Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
2220	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,47,47,2006	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	8850.json
1440	3,3,3	3,3,3	3,3,3	1,1,1	0,25,526	0,0,0	0,0,0	0,0,0	0,0,0	530.json
2284	4,4,4	4,4,4	4,4,4	0,0,0	0,111,111	0,0,0	0,0,0	0,0,0	0,0,0	6592.json
2058	7,7,7	6,6,6	6,6,6	0,0,0	0,6,1280	0,3,0	0,6,0	0,32,0	0,0,0	8368.json
2353	25,25,25,25	22,22,22,22	22,22,22,22	0,0,0,0	0,180,258,314	0,0,0,1	0,0,0,2	0,0,0,10	0,0,0,0	11528.json
2745	3,3,3	3,3,3	3,3,3	1,1,1	0,50,525	0,0,0	0,0,0	0,0,0	0,0,0	2039.json
40	5	4	5	0	0	0	0	0	0	9080.json
715	8	7	7	0	0	0	0	0	0	5270.json
2125	3,3,4,4,4	3,3,4,4,4	3,3,4,4,4	1,1,0,0,0	0,0,0,0,1911	0,1,2,1,0	0,2,3,2,0	0,5,38,5,0	0,0,0,0,0	9419.json
2125	3,4,4	3,4,4	3,4,4	1,0,0	0,0,1911	0,2,0	0,3,0	0,45,0	0,0,0	8858.json
1227	12,12	12,12	12,12	0,0	0,1014	0,0	0,0	0,1	0,0	9695.json
1397	4	4	4	0	0	0	0	0	0	5648.json
2053	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,1,1275,2009	0,1,0,3	0,2,0,6	0,14,0,112	0,0,0,0	7878.json
2669	9,9,9,14,15,19,18,18,18,14,14,14,14,14,14,14,14	9,9,9,14,14,17,17,17,17,14,14,14,14,14,14,14,14	9,9,9,14,15,18,17,17,17,14,14,14,14,14,14,14,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,13,22,78,78,148,202,245,449,449,449,460,496,546,546,739,1755	0,1,0,6,2,6,1,0,2,0,2,1,0,1,1,1,0	0,2,0,7,3,8,3,0,4,4,4,2,0,2,2,2,0	0,7,0,161,37,139,38,0,10,127,9,37,0,18,6,6,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	403.json
