Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
659	3,3,3	3,3,3	3,3,3	0,0,0	0,89,152	0,1,2	0,2,4	0,9,12	0,0,0	5914.json
49	19,19	19,19	19,19	0,0	0,37	0,0	0,0	0,0	0,0	28817.json
1422	3,3	3,3	3,3	1,1	0,176	0,0	0,0	0,0	0,0	24292.json
399	3,3	3,3	3,3	0,0	0,396	0,2	0,4	0,32	0,0	34564.json
2836	8,8,6,6,6,6,6,6,6,8,8	6,6,6,6,6,6,6,6,6,8,8	6,6,6,6,6,6,6,6,6,8,8	0,0,0,0,0,0,0,0,0,0,0	0,21,186,338,505,713,714,802,1167,1965,2034	0,0,6,1,0,0,0,1,0,4,1	0,0,14,2,0,0,0,2,0,6,2	0,0,45,19,0,0,0,6,0,196,6	0,0,0,1,0,0,0,0,0,0,0	8688.json
2284	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0	0,8,161,162,163,370,716,1039,1374	0,1,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0	0,10,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0	13306.json
1233	3	3	3	0	0	0	0	0	0	18207.json
803	5,5,5,5	3,3,3,3	5,5,5,5	0,0,0,0	0,113,247,348	0,1,3,0	0,2,6,0	0,64,69,0	0,0,0,0	33321.json
2553	9,9,9,9,9,9,9	8,8,8,8,8,8,8	8,8,8,8,8,8,8	0,0,0,0,0,0,0	0,74,222,222,227,430,431	0,4,0,0,0,0,0	0,8,0,0,0,0,0	0,45,0,0,0,0,0	0,0,0,0,0,0,0	17979.json
1224	5,5	5,5	5,5	0,0	0,0	0,1	0,2	0,6	0,0	8899.json
2050	17,32,41,50	14,26,32,36	14,29,34,38	0,0,0,0	0,67,1098,1731	0,26,17,42	0,37,25,75	0,538,360,1089	0,1,0,0	11108.json
1289	3	3	3	1	0	0	0	0	0	6256.json
883	3	3	3	1	0	0	0	0	0	6961.json
356	6,6	6,6	6,6	0,0	0,73	0,0	0,0	0,0	0,0	27129.json
43	5	3	5	0	0	0	0	0	0	30294.json
